Id,ActivityDay,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
4388161847,4/22/2016,945,220,25,77,0,4.92,1.11,3.3
4388161847,4/23/2016,749,215,5,58,0,5.35,0.32,4.5
4388161847,4/24/2016,584,239,8,14,0,6.3,0.51,1.08
4388161847,4/25/2016,1054,301,31,11,0,7.84,1.4,0.73
4388161847,4/26/2016,673,224,23,14,0,5.27,1.06,0.94
4388161847,4/27/2016,684,241,48,11,0,5.39,2.51,0.7
4388161847,4/28/2016,878,234,9,19,0,6.03,0.43,1.29
4388161847,4/29/2016,1175,236,16,13,0,5.42,0.89,0.8
4388161847,4/30/2016,537,300,43,14,0,6.94,2,0.7
4388161847,05-01-2016,579,241,15,12,0,6.2,0.68,1.01
4388161847,05-02-2016,935,204,4,33,0,4.55,0.08,3.77
4388161847,05-03-2016,984,306,18,18,0,7.88,0.78,1.13
4388161847,05-04-2016,632,251,21,35,0,5.8,0.93,2.79
4388161847,05-05-2016,896,199,39,12,0,5.09,1.67,0.63
4388161847,05-06-2016,1100,262,45,33,0,5.93,2.09,2.11
4388161847,05-07-2016,508,260,56,120,0,5.33,2.77,9.45
4388161847,05-08-2016,576,178,38,107,0,3.23,1.26,9.89
4388161847,05-09-2016,1020,258,19,6,0,6.79,0.73,0.34
4388161847,05-10-2016,648,267,14,13,0,6.46,0.65,0.81
4388161847,05-11-2016,858,256,18,8,0,6.53,0.79,0.53
4388161847,05-12-2016,825,108,0,0,0,2.59,0,0
4445114986,04-12-2016,787,196,0,0,0,2.2,0,0
4445114986,4/13/2016,840,194,0,0,0,1.99,0,0
4445114986,4/14/2016,717,231,0,0,0,2.67,0,0
4445114986,4/15/2016,711,350,0,0,0,4.83,0,0
4445114986,4/16/2016,716,225,0,0,0,2.65,0,0
4445114986,4/17/2016,1219,114,0,0,0,1.52,0,0
4445114986,4/18/2016,1247,162,6,25,0,1.95,0.29,2
4445114986,4/19/2016,895,121,0,0,0,1.39,0,0
4445114986,4/20/2016,841,137,0,0,0,1.39,0,0
4445114986,4/21/2016,756,215,0,0,0,2.54,0,0
4445114986,4/22/2016,706,317,0,0,0,4.58,0,0
4445114986,4/23/2016,1239,201,0,0,0,2.93,0,0
4445114986,4/24/2016,1196,244,0,0,0,3.36,0,0
4445114986,4/25/2016,916,179,0,0,0,2.27,0,0
4445114986,4/26/2016,839,180,1,29,0,1.96,0.04,2.41
4445114986,4/27/2016,839,194,1,32,0,2.38,0.03,2.62
4445114986,4/28/2016,762,236,0,0,0,3.01,0,0
4445114986,4/29/2016,1106,226,0,0,0,3.13,0,0
4445114986,4/30/2016,797,290,0,0,0,4.18,0,0
4445114986,05-01-2016,741,240,0,0,0,3.51,0,0
4445114986,05-02-2016,667,200,4,27,0,2.35,0.19,2.21
4445114986,05-03-2016,725,233,2,30,0,2.58,0.11,2.48
4445114986,05-04-2016,897,180,0,0,0,1.96,0,0
4445114986,05-05-2016,734,185,6,2,0,2.18,0.24,0.12
4445114986,05-06-2016,809,229,0,0,0,3.03,0,0
4445114986,05-07-2016,866,108,4,26,0,1.25,0.19,2.13
4445114986,05-08-2016,733,308,8,0,0,4.65,0.25,0
4445114986,05-09-2016,641,266,0,0,0,3.54,0,0
4445114986,05-10-2016,783,231,0,0,0,2.63,0,0
4445114986,05-11-2016,622,232,22,34,0,2.86,1,2.25
4445114986,05-12-2016,380,58,0,0,0,0.52,0,0
4558609924,04-12-2016,1122,318,0,0,0,3.39,0,0
4558609924,4/13/2016,1287,127,7,19,0,1.61,0.44,1.24
4558609924,4/14/2016,1161,279,0,0,0,4.49,0,0
4558609924,4/15/2016,1131,262,30,17,0,3.73,0.84,0.59
4558609924,4/16/2016,1112,308,12,8,0,3.5,0.75,0.55
4558609924,4/17/2016,1110,304,19,7,0,4.71,1.14,0.55
4558609924,4/18/2016,1080,331,15,14,0,4,0.93,0.98
4558609924,4/19/2016,1182,248,9,1,0,3.16,0.36,0.05
4558609924,4/20/2016,1218,222,0,0,0,3.17,0,0
4558609924,4/21/2016,844,432,21,6,0,7.7,0.97,0.42
4558609924,4/22/2016,1122,273,25,20,0,3.47,1.5,1.37
4558609924,4/23/2016,1122,308,5,5,0,4.01,0.2,0.34
4558609924,4/24/2016,1045,395,0,0,0,5.65,0,0
4558609924,4/25/2016,993,340,10,18,0,4.51,0.25,0.59
4558609924,4/26/2016,1062,283,41,12,0,3.59,2.03,0.43
4558609924,4/27/2016,1087,312,14,27,0,3.46,0.89,1.96
4558609924,4/28/2016,985,367,11,1,0,5.95,0.27,0.02
4558609924,4/29/2016,1096,197,29,15,0,2.31,1.85,1.02
4558609924,4/30/2016,1111,293,29,7,0,4.46,1.89,0.47
4558609924,05-01-2016,1121,190,0,0,0,2.27,0,0
4558609924,05-02-2016,1057,383,0,0,0,5.22,0,0
4558609924,05-03-2016,1172,237,10,21,0,2.6,0.28,0.6
4558609924,05-04-2016,1188,252,0,0,0,3.46,0,0
4558609924,05-05-2016,1048,370,8,14,0,5.51,0.5,1.01
4558609924,05-06-2016,1238,202,0,0,0,2.48,0,0
4558609924,05-07-2016,1116,233,16,23,0,2.83,1,1.61
4558609924,05-08-2016,1019,238,35,66,0,2.02,0.5,1.8
4558609924,05-09-2016,1065,339,30,6,0,5.52,1.62,0.43
4558609924,05-10-2016,1191,220,18,11,0,2.39,1.12,0.74
4558609924,05-11-2016,1081,324,31,4,0,3.94,1.82,0.26
4558609924,05-12-2016,736,247,0,0,0,4.17,0,0
4702921684,04-12-2016,718,263,0,0,0,5.85,0,0
4702921684,4/13/2016,777,258,0,0,0,5.58,0,0
4702921684,4/14/2016,772,271,0,0,0,6.37,0,0
4702921684,4/15/2016,944,256,8,1,0,4.79,0.42,0.07
4702921684,4/16/2016,556,335,24,3,0,7.54,1.25,0.24
4702921684,4/17/2016,437,302,66,12,0,5.88,3.46,0.96
4702921684,4/18/2016,890,191,30,22,0,4.07,1.49,1.82
4702921684,4/19/2016,757,179,8,10,0,4.19,0.37,0.88
4702921684,4/20/2016,717,260,29,2,0,5.73,1.23,0.16
4702921684,4/21/2016,901,144,41,4,0,2.94,2.05,0.31
4702921684,4/22/2016,1341,72,0,0,0,1.35,0,0
4702921684,4/23/2016,469,408,66,9,0,8.27,3.24,0.76
4702921684,4/24/2016,542,281,95,15,0,5.88,5.12,1.2
4702921684,4/25/2016,730,270,15,6,0,6.11,0.82,0.49
4702921684,4/26/2016,765,216,8,1,0,4.54,0.35,0.07
4702921684,4/27/2016,733,238,16,1,0,4.78,0.8,0.09
4702921684,4/28/2016,738,232,9,14,0,5.77,0.42,1.13
4702921684,4/29/2016,692,267,19,12,0,6.07,0.92,1.06
4702921684,4/30/2016,728,263,36,4,0,5.88,2.03,0.32
4702921684,05-01-2016,1440,0,0,0,0,0,0,0
4702921684,05-02-2016,1131,195,40,5,0,3.76,1.74,0.38
4702921684,05-03-2016,729,313,0,0,0,7.67,0,0
4702921684,05-04-2016,757,251,15,4,0,5.54,0.73,0.34
4702921684,05-05-2016,745,241,5,8,0,6.09,0.22,0.67
4702921684,05-06-2016,682,207,16,1,0,4.87,0.66,0.08
4702921684,05-07-2016,577,439,46,5,0,8.97,2.31,0.37
4702921684,05-08-2016,1019,192,125,9,0,3.54,6.21,0.68
4702921684,05-09-2016,746,253,12,0,0,6.1,0.57,0
4702921684,05-10-2016,701,262,37,1,0,6.65,1.88,0.08
4702921684,05-11-2016,784,235,41,10,0,4.98,2.16,0.78
4702921684,05-12-2016,241,68,0,0,0,2.23,0,0
5553957443,04-12-2016,767,277,13,19,0,5.41,0.79,1.37
5553957443,4/13/2016,647,226,0,0,0,3.16,0,0
5553957443,4/14/2016,693,256,41,61,0,4.67,2.45,4
5553957443,4/15/2016,689,239,38,58,0,4.71,1.98,4.16
5553957443,4/16/2016,521,288,0,0,0,3.77,0,0
5553957443,4/17/2016,943,46,0,0,0,0.43,0,0
5553957443,4/18/2016,622,206,0,0,0,2.43,0,0
5553957443,4/19/2016,756,249,28,69,0,4.18,1.66,4.28
5553957443,4/20/2016,598,148,0,0,0,1.77,0,0
5553957443,4/21/2016,801,177,42,47,0,2.96,2.16,2.95
5553957443,4/22/2016,781,270,16,25,0,5.6,0.63,1.38
5553957443,4/23/2016,443,272,0,0,0,2.68,0,0
5553957443,4/24/2016,582,104,0,0,0,1.18,0,0
5553957443,4/25/2016,732,201,11,51,0,3.69,0.57,2.93
5553957443,4/26/2016,750,238,18,40,0,4.46,0.93,2.37
5553957443,4/27/2016,745,206,16,16,0,4.74,1,1.14
5553957443,4/28/2016,727,165,13,49,0,3.17,0.75,3.71
5553957443,4/29/2016,709,270,15,46,0,4.91,0.64,2.79
5553957443,4/30/2016,506,84,0,0,0,0.78,0,0
5553957443,05-01-2016,436,237,0,0,0,3.37,0,0
5553957443,05-02-2016,724,227,9,23,0,4.9,0.41,1.06
5553957443,05-03-2016,812,247,29,26,0,5.68,1.2,1.5
5553957443,05-04-2016,651,224,0,0,0,2.77,0,0
5553957443,05-05-2016,692,241,29,44,0,4.43,1.66,3.43
5553957443,05-06-2016,761,229,9,21,0,4.23,0.54,1.52
5553957443,05-07-2016,902,96,0,0,0,1.22,0,0
5553957443,05-08-2016,505,210,8,3,0,3.3,0.47,0.22
5553957443,05-09-2016,667,251,22,59,0,4.56,0.89,2.13
5553957443,05-10-2016,707,265,40,61,0,5.2,1.61,3.87
5553957443,05-11-2016,628,195,0,0,0,3.22,0,0
5553957443,05-12-2016,222,48,6,8,0,1.06,0.4,0.58
5577150313,04-12-2016,728,140,16,86,0,2.1,0.38,3.6
5577150313,4/13/2016,776,144,11,15,0,3.25,0.22,0.32
5577150313,4/14/2016,662,176,30,118,0,2.78,0.31,3.33
5577150313,4/15/2016,695,199,54,115,0,3.56,1.6,3.92
5577150313,4/16/2016,472,158,56,184,0,2.73,1.28,6.64
5577150313,4/17/2016,525,159,37,200,0,2.32,0.83,5.98
5577150313,4/18/2016,623,130,32,114,0,1.82,0.72,4.86
5577150313,4/19/2016,733,111,23,108,0,1.76,0.64,7.02
5577150313,4/20/2016,773,113,16,87,0,1.76,0.34,4.12
5577150313,4/21/2016,670,175,74,110,0,2.78,1.66,3.65
5577150313,4/22/2016,823,200,30,62,0,3.3,0.79,2.42
5577150313,4/23/2016,627,223,24,24,0,4.14,0.36,1.21
5577150313,4/24/2016,425,141,65,210,0,1.98,2.15,7.65
5577150313,4/25/2016,743,214,38,61,0,2.76,0.67,1.35
5577150313,4/26/2016,759,181,32,38,0,2.47,0.65,0.85
5577150313,4/27/2016,773,190,16,63,0,2.93,0.4,1.81
5577150313,4/28/2016,692,141,51,99,0,3.01,1.17,3.25
5577150313,4/29/2016,739,165,36,97,0,2.47,0.61,2.84
5577150313,4/30/2016,621,163,45,207,0,2.61,0.79,5.83
5577150313,05-01-2016,499,178,72,194,0,3.24,1.44,5.31
5577150313,05-02-2016,732,235,20,37,0,4.07,0.35,1.12
5577150313,05-03-2016,580,212,8,97,0,3.57,0.15,4.52
5577150313,05-04-2016,631,141,9,25,0,2.08,0.25,1.56
5577150313,05-05-2016,1153,143,21,45,0,2.67,0.47,2.5
5577150313,05-06-2016,1304,79,16,41,0,1.45,0.32,1.93
5577150313,05-07-2016,1440,0,0,0,0,0,0,0
5577150313,05-08-2016,1440,0,0,0,0,0,0,0
5577150313,05-09-2016,1099,70,11,34,0,0.99,0.14,1.43
5577150313,05-10-2016,639,194,37,104,0,3.35,0.75,2.56
5577150313,05-11-2016,257,63,15,45,0,0.89,0.3,1.83
6117666160,04-12-2016,1440,0,0,0,0,0,0,0
6117666160,4/13/2016,1440,0,0,0,0,0,0,0
6117666160,4/14/2016,1440,0,0,0,0,0,0,0
6117666160,4/15/2016,921,513,6,0,0,10.3,0.28,0
6117666160,4/16/2016,502,518,15,7,0,9.48,0.85,0.58
6117666160,4/17/2016,702,312,0,0,0,5.4,0,0
6117666160,4/18/2016,759,241,0,0,0,3.89,0,0
6117666160,4/19/2016,425,480,0,0,0,8.41,0,0
6117666160,4/20/2016,587,349,10,26,0,5.52,0.48,2.03
6117666160,4/21/2016,579,294,19,11,0,5.62,0.4,0.98
6117666160,4/22/2016,413,402,0,0,0,6.2,0,0
6117666160,4/23/2016,468,512,0,0,0,8.68,0,0
6117666160,4/24/2016,711,362,0,0,0,5.76,0,0
6117666160,4/25/2016,1440,0,0,0,0,0,0,0
6117666160,4/26/2016,1077,352,7,0,0,6.87,0.34,0
6117666160,4/27/2016,417,458,0,0,0,7.11,0,0
6117666160,4/28/2016,758,141,0,0,0,2.6,0,0
6117666160,4/29/2016,479,461,0,0,0,7.24,0,0
6117666160,4/30/2016,1040,343,0,0,0,5.28,0,0
6117666160,05-01-2016,525,397,0,0,0,6.73,0,0
6117666160,05-02-2016,1204,236,0,0,0,3.73,0,0
6117666160,05-03-2016,1440,0,0,0,0,0,0,0
6117666160,05-04-2016,1279,156,0,0,0,2.26,0,0
6117666160,05-05-2016,479,487,0,0,0,7.4,0,0
6117666160,05-06-2016,673,133,0,0,0,2.68,0,0
6117666160,05-07-2016,456,412,0,0,0,5.54,0,0
6117666160,05-08-2016,517,318,0,0,0,5.53,0,0
6117666160,05-09-2016,125,197,0,0,0,3.38,0,0
6290855005,04-12-2016,1241,199,0,0,0,3.45,0,0
6290855005,4/13/2016,1090,350,0,0,0.01,5.39,0,0
6290855005,4/14/2016,1077,363,0,0,0.029999999,5.77,0,0
6290855005,4/15/2016,1112,328,0,0,0.01,7.17,0,0
6290855005,4/16/2016,1182,258,0,0,0.01,6.27,0,0
6290855005,4/17/2016,1172,225,12,31,0,4,0.79,1.14
6290855005,4/18/2016,1169,271,0,0,0.02,5.19,0,0
6290855005,4/19/2016,1119,321,0,0,0.01,5.39,0,0
6290855005,4/20/2016,1182,258,0,0,0.01,4.8,0,0
6290855005,4/21/2016,1440,0,0,0,0,0,0,0
6290855005,4/22/2016,1138,302,0,0,0,4.72,0,0
6290855005,4/23/2016,1407,0,0,33,0,0,0,0
6290855005,4/24/2016,1182,258,0,0,0,4.46,0,0
6290855005,4/25/2016,1180,249,3,8,0.01,5.03,0.18,0.68
6290855005,4/26/2016,1440,0,0,0,0,0,0,0
6290855005,4/27/2016,1153,287,0,0,0.029999999,4.18,0,0
6290855005,4/28/2016,1185,255,0,0,0,4.33,0,0
6290855005,4/29/2016,1440,0,0,0,0,0,0,0
6290855005,4/30/2016,1116,324,0,0,0.01,5.09,0,0
6290855005,05-01-2016,1055,282,95,8,0.02,4,2.75,0.66
6290855005,05-02-2016,1172,268,0,0,0.02,5.11,0,0
6290855005,05-03-2016,1200,240,0,0,0,4.57,0,0
6290855005,05-04-2016,1168,272,0,0,0.01,4.4,0,0
6290855005,05-05-2016,1201,239,0,0,0,4.79,0,0
6290855005,05-06-2016,1135,305,0,0,0.029999999,4.59,0,0
6290855005,05-07-2016,1213,227,0,0,0,4.16,0,0
6290855005,05-08-2016,1189,251,0,0,0,5.82,0,0
6290855005,05-09-2016,800,264,0,0,0.02,4.73,0,0
6290855005,05-10-2016,1440,0,0,0,0,0,0,0
6775888955,04-12-2016,1440,0,0,0,0,0,0,0
6775888955,4/13/2016,1053,85,18,17,0,1.22,0.58,1.11
6775888955,4/14/2016,863,105,24,14,0,1.97,0.86,0.87
6775888955,4/15/2016,976,58,0,0,0,0.92,0,0
6775888955,4/16/2016,1377,9,18,36,0,0.06,0.81,2.52
6775888955,4/17/2016,1392,19,24,5,0,0.31,1.13,0.35
6775888955,4/18/2016,1233,146,31,30,0,3.17,0.77,2
6775888955,4/19/2016,1440,0,0,0,0,0,0,0
6775888955,4/20/2016,1079,178,113,70,0,2.22,1.74,3.77
6775888955,4/21/2016,1440,0,0,0,0,0,0,0
6775888955,4/22/2016,1420,20,0,0,0,0.46,0,0
6775888955,4/23/2016,1440,0,0,0,0,0,0,0
6775888955,4/24/2016,1400,11,18,11,0,0.15,0.62,0.77
6775888955,4/25/2016,1302,92,13,33,0,1.9,0.46,2.27
6775888955,4/26/2016,1321,47,30,42,0,0.73,0.87,3.48
6775888955,4/27/2016,1440,0,0,0,0,0,0,0
6775888955,4/28/2016,1410,15,13,2,0,0.24,0.2,0.06
6775888955,4/29/2016,1440,0,0,0,0,0,0,0
6775888955,4/30/2016,1344,84,9,3,0,1.48,0.16,0.16
6775888955,05-01-2016,1347,50,34,9,0,0.68,0.62,0.48
6775888955,05-02-2016,1440,0,0,0,0,0,0,0
6775888955,05-03-2016,1439,1,0,0,0,0.01,0,0
6775888955,05-04-2016,1440,0,0,0,0,0,0,0
6775888955,05-05-2016,1440,0,0,0,0,0,0,0
6775888955,05-06-2016,1318,75,35,12,0,1.93,0.93,0.47
6775888955,05-07-2016,551,49,5,2,0,1.05,0.24,0.13
6962181067,04-12-2016,796,189,14,50,0,2.51,0.83,3.4
6962181067,4/13/2016,548,142,24,8,0,1.96,1.21,0.57
6962181067,4/14/2016,862,86,0,0,0,1.03,0,0
6962181067,4/15/2016,837,217,0,0,0,3.68,0,0
6962181067,4/16/2016,741,280,3,50,0,4.88,0.19,3.66
6962181067,4/17/2016,634,295,13,5,0,5.69,0.68,0.33
6962181067,4/18/2016,689,238,42,13,0,4.32,2.39,0.83
6962181067,4/19/2016,659,195,41,35,0,2.87,2.13,2.1
6962181067,4/20/2016,639,297,4,48,0,5.09,0.19,4.28
6962181067,4/21/2016,708,214,27,53,0.109999999,3.51,2.1,3.99
6962181067,4/22/2016,659,240,33,30,0,3.77,1.55,1.77
6962181067,4/23/2016,484,347,41,58,0,7.04,2,4.2
6962181067,4/24/2016,720,199,0,0,0,3.32,0,0
6962181067,4/25/2016,637,282,31,35,0.100000001,4.46,1.68,3.02
6962181067,4/26/2016,680,254,7,36,0,3.9,0.42,2.58
6962181067,4/27/2016,697,279,38,7,0,4.25,2.02,0.55
6962181067,4/28/2016,621,288,8,38,0,5.59,0.24,2.51
6962181067,4/29/2016,645,369,15,12,0,5.81,0.48,0.82
6962181067,4/30/2016,731,237,16,32,0,3.67,0.76,2.24
6962181067,05-01-2016,722,215,0,0,0,3.61,0,0
6962181067,05-02-2016,655,313,39,18,0,5.34,2,1.2
6962181067,05-03-2016,654,267,36,21,0,4.33,2.04,1.74
6962181067,05-04-2016,683,284,36,15,0,4.55,1.68,0.47
6962181067,05-05-2016,591,305,22,14,0,4.81,1.16,0.99
6962181067,05-06-2016,717,299,0,0,0,3.91,0,0
6962181067,05-07-2016,745,328,0,0,0,4.5,0,0
6962181067,05-08-2016,709,151,14,0,0,2.25,0.52,0
6962181067,05-09-2016,607,231,21,43,0,3.65,1.18,3.9
6962181067,05-10-2016,626,275,34,62,0,4.99,1.75,3.47
6962181067,05-11-2016,709,199,7,24,0,2.65,0.31,1.49
6962181067,05-12-2016,127,105,8,0,0,2.11,0.25,0
7007744171,04-12-2016,1024,355,8,53,0,5.41,0.38,4.5
7007744171,4/13/2016,1101,261,22,56,0,4.48,0.56,4.61
7007744171,4/14/2016,1096,304,6,34,0,4.96,0.34,2.95
7007744171,4/15/2016,1238,202,0,0,0,3.53,0,0
7007744171,4/16/2016,1155,203,0,0,0,3.1,0,0
7007744171,4/17/2016,1135,305,0,0,0,5.39,0,0
7007744171,4/18/2016,1077,284,31,48,0.02,5.05,2.12,3.79
7007744171,4/19/2016,1066,304,17,53,0,5.31,0.76,4.41
7007744171,4/20/2016,1000,347,33,60,0,5.86,0.67,4.79
7007744171,4/21/2016,1049,327,34,30,0,5.17,1.87,2.15
7007744171,4/22/2016,1065,261,50,64,0,4.37,1.76,4.1
7007744171,4/23/2016,1190,223,25,2,0,4.15,1.13,0.13
7007744171,4/24/2016,1021,419,0,0,0,7.42,0,0
7007744171,4/25/2016,986,379,24,51,0,7.67,1.37,4.31
7007744171,4/26/2016,978,424,22,16,0,8.23,0.94,0.93
7007744171,4/27/2016,1041,337,12,50,0,5.29,0.66,4.27
7007744171,4/28/2016,1007,401,16,16,0,8.26,0.77,1.09
7007744171,4/29/2016,961,382,42,55,0,7.95,2.05,4.31
7007744171,4/30/2016,1240,200,0,0,0,2.52,0,0
7007744171,05-01-2016,1142,237,0,0,0,3.75,0,0
7007744171,05-02-2016,1112,250,14,64,0,3.83,0.7,4.64
7007744171,05-03-2016,1021,330,31,58,0,5.36,1.02,4.48
7007744171,05-04-2016,1440,0,0,0,0,0,0,0
7007744171,05-05-2016,1047,317,23,53,0,5.48,1.29,4.33
7007744171,05-06-2016,1136,247,13,44,0,3.86,0.81,3
7007744171,05-07-2016,111,0,0,0,0,0,0,0
7086361926,04-12-2016,745,153,6,59,0,2.97,0.15,5.27
7086361926,4/13/2016,744,155,26,31,0,2.84,0.21,0.56
7086361926,4/14/2016,787,189,32,35,0,3.66,0.33,2.03
7086361926,4/15/2016,864,139,21,30,0,2.53,1.11,2.04
7086361926,4/16/2016,1437,3,0,0,0,0.01,0,0
7086361926,4/17/2016,1440,0,0,0,0,0,0,0
7086361926,4/18/2016,1136,114,51,61,0,2.31,1.22,3.17
7086361926,4/19/2016,671,124,69,67,0,2.51,1.23,3.53
7086361926,4/20/2016,797,145,13,87,0,2.54,0.45,7.64
7086361926,4/21/2016,758,206,6,19,0,4.51,0.3,1.36
7086361926,4/22/2016,762,153,59,58,0,2.67,0.97,2.87
7086361926,4/23/2016,1350,90,0,0,0,1.8,0,0
7086361926,4/24/2016,566,125,0,0,0,2.15,0,0
7086361926,4/25/2016,706,129,39,69,0,2.37,0.7,3.75
7086361926,4/26/2016,726,132,33,70,0,2.12,0.77,4.16
7086361926,4/27/2016,829,145,6,55,0,2.53,0.18,5.63
7086361926,4/28/2016,810,161,48,54,0,3.36,1.64,2.79
7086361926,4/29/2016,1198,182,36,24,0,4,0.45,0.49
7086361926,4/30/2016,584,308,17,42,0,5.24,1.04,3.12
7086361926,05-01-2016,685,258,15,30,0,4.85,0.9,2.3
7086361926,05-02-2016,737,139,26,66,0,2.66,0.66,3.48
7086361926,05-03-2016,761,152,36,57,0,3.16,0.85,2.74
7086361926,05-04-2016,843,135,12,45,0,2.9,0.12,5.28
7086361926,05-05-2016,1253,149,14,24,0,2.95,0.83,1.78
7086361926,05-06-2016,834,154,35,84,0,3.12,1.43,3.82
7086361926,05-07-2016,621,209,42,20,0,4.68,2.33,1.46
7086361926,05-08-2016,695,147,27,32,0,3.25,1.53,2.31
7086361926,05-09-2016,743,171,50,67,0,3.12,1.71,4.26
7086361926,05-10-2016,1182,106,23,72,0,2.45,1.2,7.11
7086361926,05-11-2016,757,128,40,57,0,2.23,1.39,2.89
7086361926,05-12-2016,343,58,4,5,0,1.89,0.27,0.38
8053475328,04-12-2016,1193,123,8,116,0,2.1,0.39,11.64
8053475328,4/13/2016,1177,156,12,95,0,2.45,0.47,10.43
8053475328,4/14/2016,1123,193,5,119,0,3.36,0.21,12.34
8053475328,4/15/2016,1142,158,8,132,0,2.59,0.39,13.26
8053475328,4/16/2016,1255,83,6,96,0,1.49,0.27,9.36
8053475328,4/17/2016,1113,195,21,111,0,3.64,0.8,9.24
8053475328,4/18/2016,1137,195,6,102,0,3.35,0.23,9.08
8053475328,4/19/2016,1152,191,7,90,0,2.95,0.31,9.22
8053475328,4/20/2016,695,158,5,89,0,2.38,0.23,9.58
8053475328,4/21/2016,1164,170,6,100,0,2.58,0.25,9.67
8053475328,4/22/2016,1260,117,3,60,0,1.88,0.15,6.26
8053475328,4/23/2016,741,223,14,125,0,4.02,0.63,12.54
8053475328,4/24/2016,1096,182,33,129,0,3.26,1.55,13.13
8053475328,4/25/2016,1104,209,9,118,0,3.86,0.46,11.37
8053475328,4/26/2016,1182,185,5,68,0,3.1,0.2,6.31
8053475328,4/27/2016,1187,183,10,60,0,2.93,0.43,6.46
8053475328,4/28/2016,1188,153,9,90,0,2.35,0.39,9.67
8053475328,4/29/2016,1215,159,8,58,0,3.17,0.31,6.17
8053475328,4/30/2016,1281,131,1,27,0,2.54,0.06,2.99
8053475328,05-01-2016,1389,51,0,0,0,0.85,0,0
8053475328,05-02-2016,1345,95,0,0,0,1.43,0,0
8053475328,05-03-2016,1166,165,22,87,0,2.59,0.93,8.39
8053475328,05-04-2016,1220,123,8,89,0,1.91,0.4,8.82
8053475328,05-05-2016,1208,130,9,93,0,2.21,0.45,8.85
8053475328,05-06-2016,1245,90,15,90,0,1.21,0.69,9.1
8053475328,05-07-2016,1076,148,20,121,0,2.35,0.88,12.44
8053475328,05-08-2016,1073,228,14,125,0,3.66,0.59,13.4
8053475328,05-09-2016,1214,148,12,66,0,2.69,0.57,6.12
8053475328,05-10-2016,1219,115,10,96,0,1.85,0.42,9.09
8053475328,05-11-2016,1189,184,7,60,0,3.04,0.28,6.08
8053475328,05-12-2016,839,39,4,28,0,0.76,0.2,2.95
8253242879,04-12-2016,1244,154,2,40,0,1.59,0.14,5.43
8253242879,4/13/2016,1298,96,11,35,0,1.31,0.63,4.17
8253242879,4/14/2016,1362,33,16,29,0,0.54,0.99,1.93
8253242879,4/15/2016,1335,105,0,0,0,1.76,0,0
8253242879,4/16/2016,1268,115,51,6,0,2.45,3.27,0.43
8253242879,4/17/2016,1237,157,5,41,0,2.33,0.15,5.43
8253242879,4/18/2016,1278,130,16,16,0,1.8,0.63,1.04
8253242879,4/19/2016,1276,164,0,0,0,2.78,0,0
8253242879,4/20/2016,1201,216,18,5,0.01,3.11,0.82,0.33
8253242879,4/21/2016,1199,172,20,49,0,1.75,0.93,5.88
8253242879,4/22/2016,1320,120,0,0,0,1.87,0,0
8253242879,4/23/2016,1193,191,26,30,0,3.13,1.04,2.09
8253242879,4/24/2016,1313,82,4,41,0,1.34,0.19,5.6
8253242879,4/25/2016,1261,118,54,7,0,1.77,2.39,0.36
8253242879,4/26/2016,1299,108,14,19,0,1.37,0.49,1.18
8253242879,4/27/2016,1286,104,5,45,0,1.7,0.23,6.24
8253242879,4/28/2016,1393,20,16,11,0,0.34,0.78,0.67
8253242879,4/29/2016,1257,136,14,16,0,2.4,0.54,1.29
8253242879,4/30/2016,1440,0,0,0,0,0,0,0
8378563200,04-12-2016,723,156,15,65,0,4.5,0.71,0.83
8378563200,4/13/2016,680,169,14,116,0,4.21,0.65,4.96
8378563200,4/14/2016,699,174,21,123,0,3.91,1.03,5.62
8378563200,4/15/2016,729,190,23,60,0,5.41,1.15,4.91
8378563200,4/16/2016,563,142,21,64,0,2.44,1.07,5.37
8378563200,4/17/2016,599,93,0,0,0,1.69,0,0
8378563200,4/18/2016,720,174,10,117,0,5.2,0.56,5.05
8378563200,4/19/2016,737,154,19,120,0,4.18,0.88,5.3
8378563200,4/20/2016,763,169,8,82,0,4.78,0.44,2.23
8378563200,4/21/2016,677,145,16,137,0,4.29,0.82,6.9
8378563200,4/22/2016,769,159,12,113,0,4.18,0.59,4.91
8378563200,4/23/2016,740,136,10,19,0,2.48,0.52,1.52
8378563200,4/24/2016,734,135,0,0,0,2.94,0,0
8378563200,4/25/2016,692,141,16,117,0,3.92,0.87,5.05
8378563200,4/26/2016,593,161,18,90,0,4.42,0.92,7.51
8378563200,4/27/2016,676,192,4,4,0,5.33,0.18,0.33
8378563200,4/28/2016,711,139,10,11,0,2.91,0.49,0.9
8378563200,4/29/2016,767,172,7,3,0,4.27,0.36,0.25
8378563200,4/30/2016,780,121,0,0,0,2.34,0,0
8378563200,05-01-2016,669,127,10,71,0,2.47,0.56,6.03
8378563200,05-02-2016,802,142,4,63,0,4.01,0.17,0.63
8378563200,05-03-2016,822,195,20,71,0,4.5,1.06,1.34
8378563200,05-04-2016,680,167,10,19,0,4.2,0.49,1.56
8378563200,05-05-2016,764,214,3,66,0,5.74,0.16,0.89
8378563200,05-06-2016,831,166,5,74,0,3.78,0.25,1.55
